sale_id,product_id,date,units_sold,selling_price
S02812,P0036,2024-06-22,1,3834
S02813,P0057,2024-01-11,1,245
S02814,P0081,2024-06-06,15,5430
S02815,P0044,2024-04-13,9,6178
S02816,P0096,2024-03-16,19,1906
S02817,P0041,2024-03-16,4,593
S02818,P0086,2024-06-07,4,6973
S02819,P0100,2024-04-10,16,3837
S02820,P0046,2024-02-24,9,6106
S02821,P0081,2024-03-21,5,3698
S02822,P0079,2024-04-06,17,5996
S02823,P0046,2024-02-14,3,2518
S02824,P0015,2024-02-24,9,2595
S02825,P0085,2024-01-21,8,2974
S02826,P0033,2024-06-02,14,2616
S02827,P0048,2024-05-18,16,2531
S02828,P0015,2024-03-24,1,5934
S02829,P0089,2024-01-02,2,5119
S02830,P0061,2024-05-31,7,2337
S02831,P0087,2024-03-23,11,5085
S02832,P0030,2024-06-22,2,3800
S02833,P0041,2024-02-04,6,5091
S02834,P0081,2024-03-21,10,1065
S02835,P0030,2024-01-15,9,3080
S02836,P0071,2024-02-23,16,849
S02837,P0007,2024-05-21,18,2632
S02838,P0046,2024-03-21,6,2215
S02839,P0094,2024-06-07,9,6431
S02840,P0058,2024-04-24,18,4017
S02841,P0093,2024-01-31,7,4870
S02842,P0023,2024-03-28,6,3940
S02843,P0051,2024-03-20,10,1060
S02844,P0013,2024-04-06,8,4548
S02845,P0077,2024-03-09,8,3299
S02846,P0070,2024-04-02,18,5101
S02847,P0023,2024-03-03,13,2335
S02848,P0042,2024-06-12,17,4919
S02849,P0018,2024-01-12,6,6668
S02850,P0024,2024-01-25,9,4908
S02851,P0047,2024-03-23,9,1526
S02852,P0087,2024-02-28,5,4961
S02853,P0035,2024-03-13,3,6091
S02854,P0031,2024-01-24,9,6499
S02855,P0081,2024-03-13,4,6051
S02856,P0004,2024-05-22,7,3354
S02857,P0077,2024-03-27,13,1084
S02858,P0090,2024-05-15,8,5936
S02859,P0068,2024-03-16,12,1454
S02860,P0092,2024-02-24,14,6647
S02861,P0060,2024-03-07,7,5334
S02862,P0003,2024-06-25,1,1942
S02863,P0010,2024-04-02,6,2471
S02864,P0005,2024-03-14,14,1378
S02865,P0099,2024-04-26,14,5054
S02866,P0047,2024-01-27,19,5730
S02867,P0006,2024-02-20,16,2392
S02868,P0065,2024-06-13,11,2523
S02869,P0074,2024-03-06,1,2500
S02870,P0025,2024-03-26,8,794
S02871,P0002,2024-06-24,12,4599
S02872,P0016,2024-03-25,10,571
S02873,P0026,2024-01-05,9,440
S02874,P0099,2024-02-10,9,5349
S02875,P0081,2024-03-23,2,6533
S02876,P0011,2024-02-18,8,2194
S02877,P0016,2024-01-11,14,2154
S02878,P0073,2024-04-27,13,6871
S02879,P0050,2024-06-22,6,211
S02880,P0009,2024-03-18,6,5673
S02881,P0091,2024-03-20,6,412
S02882,P0097,2024-04-25,11,2110
S02883,P0052,2024-01-22,19,3405
S02884,P0095,2024-01-10,2,4673
S02885,P0066,2024-01-09,4,5389
S02886,P0048,2024-04-20,2,1849
S02887,P0037,2024-06-11,10,805
S02888,P0029,2024-05-16,2,822
S02889,P0053,2024-03-24,1,4745
S02890,P0031,2024-03-02,11,1495
S02891,P0014,2024-04-25,7,2408
S02892,P0097,2024-04-25,1,1278
S02893,P0065,2024-03-09,12,4246
S02894,P0065,2024-02-10,10,5728
S02895,P0047,2024-04-06,6,368
S02896,P0071,2024-03-26,19,3192
S02897,P0067,2024-04-22,11,705
S02898,P0046,2024-03-03,6,4416
S02899,P0040,2024-06-09,3,5186
S02900,P0034,2024-03-09,9,3832
S02901,P0073,2024-05-29,19,5371
S02902,P0001,2024-02-29,19,6452
S02903,P0057,2024-04-11,13,3948
S02904,P0095,2024-01-06,4,1351
S02905,P0067,2024-06-06,12,434
S02906,P0057,2024-01-27,5,267
S02907,P0066,2024-05-28,8,3812
S02908,P0029,2024-01-17,9,4596
S02909,P0026,2024-05-13,12,1019
S02910,P0068,2024-03-20,19,3172
S02911,P0087,2024-01-08,1,1981
S02912,P0032,2024-02-10,19,1688
S02913,P0047,2024-04-25,17,5492
S02914,P0030,2024-06-26,16,5195
S02915,P0015,2024-03-22,9,4965
S02916,P0096,2024-06-10,1,6676
S02917,P0076,2024-03-08,19,4757
S02918,P0077,2024-05-09,6,2600
S02919,P0030,2024-01-19,10,2846
S02920,P0027,2024-02-12,17,4954
S02921,P0096,2024-04-23,7,3704
S02922,P0023,2024-03-28,18,3687
S02923,P0051,2024-06-15,14,4624
S02924,P0049,2024-04-06,9,1052
S02925,P0016,2024-06-22,13,5444
S02926,P0050,2024-04-28,12,4846
S02927,P0039,2024-01-19,16,5119
S02928,P0057,2024-05-29,7,2510
S02929,P0002,2024-05-22,7,2811
S02930,P0088,2024-05-26,2,3028
S02931,P0041,2024-04-05,9,1381
S02932,P0066,2024-03-22,5,6868
S02933,P0034,2024-04-09,17,2413
S02934,P0035,2024-01-22,3,1573
S02935,P0025,2024-06-06,7,5375
S02936,P0023,2024-06-23,12,1946
S02937,P0049,2024-04-17,1,6917
S02938,P0087,2024-03-05,17,6421
S02939,P0076,2024-02-03,8,2273
S02940,P0040,2024-02-29,5,4625
S02941,P0093,2024-01-31,14,700
S02942,P0040,2024-05-30,12,5652
S02943,P0077,2024-03-24,17,2276
S02944,P0047,2024-05-09,5,1933
S02945,P0033,2024-03-18,9,6678
S02946,P0083,2024-01-30,9,2854
S02947,P0043,2024-04-26,10,5582
S02948,P0002,2024-01-16,14,1489
S02949,P0012,2024-04-17,2,2362
S02950,P0071,2024-03-01,9,4566
S02951,P0040,2024-06-14,4,1371
S02952,P0020,2024-01-13,2,6607
S02953,P0058,2024-02-13,7,4765
S02954,P0004,2024-06-21,11,4648
S02955,P0057,2024-06-11,11,5580
S02956,P0075,2024-04-21,19,4575
S02957,P0078,2024-02-03,17,6136
S02958,P0089,2024-05-10,3,6728
S02959,P0032,2024-02-20,10,4263
S02960,P0050,2024-04-12,17,5043
S02961,P0042,2024-05-14,7,1841
S02962,P0093,2024-02-04,7,2628
S02963,P0054,2024-03-12,6,3686
S02964,P0037,2024-02-15,16,2003
S02965,P0062,2024-04-08,9,4654
S02966,P0038,2024-02-13,1,828
S02967,P0069,2024-03-28,4,1500
S02968,P0094,2024-03-18,17,6402
S02969,P0022,2024-01-23,13,2790
S02970,P0038,2024-05-22,6,2778
S02971,P0090,2024-05-04,15,1003
S02972,P0074,2024-01-12,12,4169
S02973,P0013,2024-04-29,13,3215
S02974,P0044,2024-03-11,4,4802
S02975,P0077,2024-04-26,2,1081
S02976,P0055,2024-06-19,3,3409
S02977,P0044,2024-04-28,5,3120
S02978,P0013,2024-03-02,19,2783
S02979,P0096,2024-04-10,7,4985
S02980,P0088,2024-03-23,16,6875
S02981,P0090,2024-02-27,8,6747
S02982,P0100,2024-03-03,9,2280
S02983,P0100,2024-04-07,1,2570
S02984,P0067,2024-01-14,6,5744
S02985,P0013,2024-03-07,13,412
S02986,P0063,2024-01-15,3,839
S02987,P0008,2024-06-20,8,2087
S02988,P0016,2024-05-13,1,4438
S02989,P0083,2024-06-09,13,6023
S02990,P0064,2024-01-24,2,5533
S02991,P0098,2024-01-10,19,4681
S02992,P0083,2024-02-06,5,3415
S02993,P0024,2024-01-21,5,6014
S02994,P0066,2024-03-04,17,357
S02995,P0082,2024-06-01,6,4581
S02996,P0063,2024-05-08,9,390
S02997,P0028,2024-03-15,14,2468
S02998,P0091,2024-03-07,13,1383
S02999,P0057,2024-06-07,10,3941
S03000,P0036,2024-06-14,7,6210
S03001,P0061,2024-05-17,16,857
S03002,P0041,2024-02-03,3,5099
S03003,P0074,2024-02-18,17,6198
S03004,P0071,2024-03-27,10,1841
S03005,P0015,2024-02-02,19,3972
S03006,P0016,2024-01-08,14,700
S03007,P0047,2024-03-19,6,6354
S03008,P0009,2024-02-21,9,6552
S03009,P0054,2024-01-10,6,3418
S03010,P0031,2024-02-17,19,3559
S03011,P0005,2024-02-18,14,881
S03012,P0033,2024-03-31,17,5895
S03013,P0093,2024-04-07,18,2860
S03014,P0016,2024-05-11,12,6122
S03015,P0017,2024-05-03,5,761
S03016,P0058,2024-02-15,16,6774
S03017,P0018,2024-03-16,14,6940
S03018,P0057,2024-03-08,13,668
S03019,P0067,2024-05-06,1,6342
S03020,P0082,2024-06-13,3,1448
S03021,P0091,2024-02-09,7,2634
S03022,P0011,2024-04-06,14,2232
S03023,P0091,2024-05-17,12,934
S03024,P0073,2024-05-23,9,1231
S03025,P0047,2024-02-19,9,5513
S03026,P0024,2024-05-23,14,5975
S03027,P0094,2024-02-21,2,4336
S03028,P0056,2024-03-28,3,5800
S03029,P0003,2024-03-03,17,6949
S03030,P0042,2024-02-11,17,6331
S03031,P0057,2024-01-11,9,6467
S03032,P0050,2024-02-08,15,6574
S03033,P0057,2024-05-12,7,3872
S03034,P0025,2024-02-07,10,5142
S03035,P0091,2024-02-12,12,3118
S03036,P0011,2024-03-06,11,6803
S03037,P0027,2024-03-05,10,6667
S03038,P0064,2024-06-14,8,3102
S03039,P0012,2024-04-21,8,4486
S03040,P0021,2024-02-27,17,953
S03041,P0035,2024-06-16,1,1037
S03042,P0099,2024-01-24,2,6735
S03043,P0089,2024-04-23,3,4804
S03044,P0054,2024-06-27,7,6644
S03045,P0013,2024-01-10,10,4709
S03046,P0005,2024-01-17,13,6206
S03047,P0029,2024-02-01,3,5052
S03048,P0052,2024-01-20,11,1174
S03049,P0081,2024-06-08,14,329
S03050,P0015,2024-02-01,6,5064
S03051,P0072,2024-06-07,7,6881
S03052,P0086,2024-04-26,5,956
S03053,P0047,2024-01-20,7,6744
S03054,P0066,2024-03-25,13,2986
S03055,P0007,2024-06-16,14,5643
S03056,P0037,2024-04-21,19,5595
S03057,P0025,2024-01-05,3,4989
S03058,P0034,2024-01-10,12,4292
S03059,P0070,2024-01-07,16,4335
S03060,P0085,2024-04-03,1,3570
S03061,P0031,2024-04-03,8,2786
S03062,P0090,2024-03-16,3,2987
S03063,P0081,2024-02-25,12,1370
S03064,P0035,2024-05-14,11,875
S03065,P0057,2024-01-13,13,6998
S03066,P0082,2024-01-04,1,6322
S03067,P0086,2024-02-09,5,4446
S03068,P0058,2024-06-23,12,3553
S03069,P0071,2024-02-07,4,1671
S03070,P0012,2024-06-27,14,980
S03071,P0035,2024-03-23,14,1677
S03072,P0074,2024-05-27,4,6311
S03073,P0004,2024-02-22,19,2560
S03074,P0016,2024-03-17,18,5579
S03075,P0097,2024-05-03,14,5712
S03076,P0028,2024-01-15,12,1518
S03077,P0056,2024-05-21,13,6684
S03078,P0039,2024-02-21,1,3298
S03079,P0083,2024-01-26,1,5429
S03080,P0032,2024-06-05,5,2990
S03081,P0100,2024-05-23,6,5158
S03082,P0077,2024-03-03,18,5558
S03083,P0064,2024-03-28,8,6912
S03084,P0066,2024-05-10,3,4093
S03085,P0016,2024-02-02,16,2534
S03086,P0100,2024-04-01,19,4656
S03087,P0011,2024-02-24,13,3636
S03088,P0003,2024-03-16,12,4081
S03089,P0090,2024-01-11,8,6717
S03090,P0050,2024-04-24,8,5705
S03091,P0012,2024-04-03,17,1603
S03092,P0062,2024-05-07,5,3627
S03093,P0073,2024-05-04,8,1202
S03094,P0090,2024-03-28,7,6342
S03095,P0024,2024-03-17,6,573
S03096,P0067,2024-05-17,9,5829
S03097,P0019,2024-01-10,15,6057
S03098,P0042,2024-01-17,11,2746
S03099,P0065,2024-04-25,3,6696
S03100,P0057,2024-04-16,15,3677
S03101,P0086,2024-06-21,19,6898
S03102,P0070,2024-03-06,4,4727
S03103,P0048,2024-06-15,2,3578
S03104,P0031,2024-01-13,2,1393
S03105,P0031,2024-05-24,2,2049
S03106,P0053,2024-04-25,1,579
S03107,P0010,2024-02-04,15,2834
S03108,P0050,2024-03-05,10,6093
S03109,P0059,2024-01-05,16,6736
S03110,P0021,2024-03-15,4,1891
S03111,P0098,2024-06-07,9,2028
S03112,P0080,2024-05-06,15,1902
S03113,P0097,2024-03-13,1,5471
S03114,P0010,2024-05-29,10,4454
S03115,P0086,2024-04-11,16,3361
S03116,P0070,2024-01-25,17,6324
S03117,P0019,2024-05-04,2,5244
S03118,P0038,2024-03-16,18,6914
S03119,P0081,2024-01-22,12,1039
S03120,P0007,2024-01-03,2,5289
S03121,P0030,2024-03-09,10,5412
S03122,P0041,2024-04-05,2,4080
S03123,P0059,2024-06-02,13,5697
S03124,P0063,2024-02-20,15,6755
S03125,P0072,2024-01-08,7,6663
S03126,P0003,2024-06-16,2,3454
S03127,P0055,2024-02-09,5,934
S03128,P0096,2024-03-08,4,3317
S03129,P0074,2024-01-05,3,3416
S03130,P0022,2024-03-26,13,1625
S03131,P0093,2024-02-05,7,2911
S03132,P0037,2024-05-23,17,4262
S03133,P0008,2024-04-13,13,6800
S03134,P0039,2024-06-02,11,1830
S03135,P0026,2024-04-05,14,378
S03136,P0083,2024-04-15,19,1468
S03137,P0036,2024-04-28,4,6005
S03138,P0061,2024-05-10,5,2056
S03139,P0054,2024-04-11,8,1700
S03140,P0059,2024-04-06,12,5792
S03141,P0004,2024-05-08,18,4868
S03142,P0070,2024-02-16,9,3708
S03143,P0053,2024-03-17,7,1447
S03144,P0003,2024-06-20,19,4796
S03145,P0015,2024-04-21,6,3126
S03146,P0012,2024-01-18,18,3323
S03147,P0028,2024-05-17,13,1925
S03148,P0004,2024-05-18,4,6492
S03149,P0011,2024-04-13,5,4334
S03150,P0024,2024-03-01,11,4648
S03151,P0016,2024-05-01,1,6164
S03152,P0082,2024-03-04,7,1133
S03153,P0078,2024-01-10,2,2855
S03154,P0019,2024-04-15,16,6163
S03155,P0016,2024-06-10,9,5121
S03156,P0036,2024-05-09,16,2590
S03157,P0055,2024-05-27,16,6407
S03158,P0009,2024-04-10,6,3627
S03159,P0089,2024-06-15,5,182
S03160,P0015,2024-05-09,15,1981
S03161,P0084,2024-02-16,14,3213
S03162,P0009,2024-01-16,9,692
S03163,P0039,2024-01-16,2,6163
S03164,P0058,2024-06-14,16,1680
S03165,P0013,2024-03-25,15,3848
S03166,P0054,2024-02-20,8,4571
S03167,P0029,2024-06-10,17,3520
S03168,P0011,2024-01-24,6,3004
S03169,P0092,2024-05-02,17,3316
S03170,P0051,2024-03-06,2,3690
S03171,P0074,2024-04-19,9,1901
S03172,P0012,2024-04-01,19,196
S03173,P0009,2024-01-25,9,846
S03174,P0043,2024-05-31,5,4888
S03175,P0093,2024-04-06,1,954
S03176,P0001,2024-01-17,10,6058
S03177,P0055,2024-01-29,7,5406
S03178,P0099,2024-04-09,19,5137
S03179,P0032,2024-06-01,11,6193
S03180,P0093,2024-03-26,17,1493
S03181,P0078,2024-04-12,6,2036
S03182,P0081,2024-04-29,16,2953
S03183,P0072,2024-06-12,16,5176
S03184,P0013,2024-05-17,19,4357
S03185,P0013,2024-05-13,1,4534
S03186,P0094,2024-01-10,7,2630
S03187,P0046,2024-02-01,14,3324
S03188,P0025,2024-04-11,4,1685
S03189,P0090,2024-05-12,10,2648
S03190,P0025,2024-01-26,12,4806
S03191,P0056,2024-04-24,6,1870
S03192,P0100,2024-04-21,11,2807
S03193,P0056,2024-03-21,4,3371
S03194,P0087,2024-04-20,11,3560
S03195,P0025,2024-02-29,12,4882
S03196,P0097,2024-04-13,6,3481
S03197,P0084,2024-03-25,6,5200
S03198,P0009,2024-05-21,12,6008
S03199,P0034,2024-02-02,8,3185
S03200,P0026,2024-01-20,5,2813
S03201,P0051,2024-02-02,13,4721
S03202,P0099,2024-05-28,3,4985
S03203,P0058,2024-01-05,15,6774
S03204,P0083,2024-04-02,13,5160
S03205,P0094,2024-02-28,12,5604
S03206,P0027,2024-05-19,5,3199
S03207,P0086,2024-06-01,6,5250
S03208,P0086,2024-01-15,8,5338
S03209,P0050,2024-05-18,4,3364
S03210,P0099,2024-05-18,7,5201
S03211,P0041,2024-06-05,18,5279
S03212,P0080,2024-03-15,15,1079
S03213,P0041,2024-05-06,7,2244
S03214,P0045,2024-04-07,4,475
S03215,P0016,2024-04-20,8,2777
S03216,P0073,2024-01-18,8,6317
S03217,P0080,2024-06-06,7,3923
S03218,P0099,2024-02-21,19,629
S03219,P0060,2024-02-01,1,428
S03220,P0060,2024-04-02,1,6399
S03221,P0067,2024-05-04,16,4601
S03222,P0058,2024-05-09,7,6621
S03223,P0021,2024-02-14,6,4789
S03224,P0021,2024-06-16,17,4202
S03225,P0077,2024-02-03,9,4472
S03226,P0063,2024-03-20,7,6304
S03227,P0071,2024-05-24,15,1379
S03228,P0054,2024-06-24,18,1086
S03229,P0013,2024-01-02,9,3353
S03230,P0095,2024-03-10,3,2153
S03231,P0097,2024-04-20,18,6651
S03232,P0024,2024-06-06,4,644
S03233,P0010,2024-05-07,19,6134
S03234,P0052,2024-01-12,5,5071
S03235,P0052,2024-03-24,14,2644
S03236,P0007,2024-03-03,15,716
S03237,P0014,2024-01-26,14,6078
S03238,P0084,2024-05-24,10,1565
S03239,P0074,2024-02-18,4,5234
S03240,P0005,2024-02-14,5,2633
S03241,P0100,2024-04-21,3,977
S03242,P0064,2024-03-24,19,6742
S03243,P0073,2024-06-10,9,3868
S03244,P0003,2024-02-26,5,6948
S03245,P0036,2024-02-21,4,784
S03246,P0047,2024-03-24,19,2918
S03247,P0041,2024-01-21,9,4689
S03248,P0087,2024-02-22,14,1117
S03249,P0064,2024-01-29,14,319
S03250,P0068,2024-03-29,18,3372
S03251,P0042,2024-06-06,16,3852
S03252,P0072,2024-01-19,2,6403
S03253,P0003,2024-03-05,15,4161
S03254,P0032,2024-06-26,8,4185
S03255,P0067,2024-01-02,4,3680
S03256,P0091,2024-05-25,15,4682
S03257,P0071,2024-01-20,3,4554
S03258,P0072,2024-06-18,5,1415
S03259,P0035,2024-05-03,11,2585
S03260,P0033,2024-05-09,18,283
S03261,P0045,2024-03-29,9,6754
S03262,P0037,2024-01-15,6,5400
S03263,P0066,2024-04-27,6,1303
S03264,P0083,2024-02-10,1,4028
S03265,P0094,2024-02-20,5,3447
S03266,P0025,2024-05-31,18,4298
S03267,P0004,2024-06-20,2,4295
S03268,P0062,2024-03-04,2,4012
S03269,P0075,2024-05-08,15,4106
S03270,P0052,2024-05-15,17,587
S03271,P0092,2024-04-27,3,857
S03272,P0056,2024-05-22,5,3728
S03273,P0089,2024-01-31,12,199
S03274,P0001,2024-02-18,19,5815
S03275,P0043,2024-04-05,2,6776
S03276,P0077,2024-05-27,17,5270
S03277,P0035,2024-06-20,10,3784
S03278,P0085,2024-06-08,6,1983
S03279,P0070,2024-01-18,11,234
S03280,P0012,2024-05-16,1,2632
S03281,P0040,2024-06-11,13,4152
S03282,P0077,2024-02-11,2,3773
S03283,P0087,2024-03-31,12,2159
S03284,P0082,2024-02-24,15,4350
S03285,P0005,2024-04-06,19,1435
S03286,P0036,2024-04-13,14,2929
S03287,P0016,2024-01-15,3,5677
S03288,P0096,2024-03-06,15,5741
S03289,P0049,2024-04-17,4,1082
S03290,P0097,2024-06-27,17,3199
S03291,P0050,2024-02-28,1,2051
S03292,P0075,2024-03-09,19,1437
S03293,P0097,2024-06-25,3,4718
S03294,P0041,2024-04-28,14,552
S03295,P0055,2024-01-24,5,6982
S03296,P0087,2024-02-02,6,2875
S03297,P0001,2024-01-08,14,3311
S03298,P0006,2024-06-05,13,4659
S03299,P0063,2024-04-06,3,1352
S03300,P0068,2024-04-07,5,6923
S03301,P0051,2024-01-18,3,5574
S03302,P0006,2024-06-26,18,6210
S03303,P0083,2024-01-15,8,5817
S03304,P0096,2024-03-07,14,6804
S03305,P0021,2024-01-12,16,2034
S03306,P0046,2024-05-17,3,4686
S03307,P0040,2024-06-13,3,5254
S03308,P0086,2024-06-09,8,5970
S03309,P0091,2024-01-18,3,2646
S03310,P0098,2024-04-23,11,4609
S03311,P0052,2024-02-28,3,5901
S03312,P0010,2024-02-12,2,1611
S03313,P0098,2024-05-09,14,4598
S03314,P0044,2024-05-02,5,5009
S03315,P0046,2024-05-13,10,2531
S03316,P0075,2024-05-31,9,1948
S03317,P0049,2024-06-22,19,5836
S03318,P0035,2024-06-25,9,463
S03319,P0005,2024-01-07,16,580
S03320,P0037,2024-04-04,15,2739
S03321,P0055,2024-03-25,12,6866
S03322,P0078,2024-05-24,7,1963
S03323,P0011,2024-05-29,9,6571
S03324,P0009,2024-05-09,17,1846
S03325,P0070,2024-02-18,8,1354
S03326,P0012,2024-06-15,13,814
S03327,P0071,2024-06-14,4,4941
S03328,P0054,2024-02-02,10,3414
S03329,P0008,2024-05-21,16,168
S03330,P0078,2024-03-01,15,202
S03331,P0035,2024-01-15,17,3009
S03332,P0079,2024-01-12,12,1606
S03333,P0008,2024-04-08,6,4297
S03334,P0085,2024-04-25,2,6657
S03335,P0063,2024-06-04,13,2331
S03336,P0073,2024-06-21,7,4564
S03337,P0007,2024-04-05,16,3989
S03338,P0079,2024-06-17,16,3649
S03339,P0087,2024-05-30,19,1362
S03340,P0071,2024-02-16,3,1511
S03341,P0076,2024-05-23,15,6166
S03342,P0035,2024-01-26,16,3260
S03343,P0031,2024-06-28,9,2278
S03344,P0023,2024-05-27,16,5038
S03345,P0091,2024-03-23,14,2331
S03346,P0082,2024-06-13,9,3597
S03347,P0040,2024-03-17,7,5687
S03348,P0023,2024-04-27,3,3224
S03349,P0040,2024-03-24,1,1352
S03350,P0070,2024-05-13,2,4201
S03351,P0004,2024-01-20,5,1323
S03352,P0066,2024-04-08,13,3813
S03353,P0027,2024-01-16,18,3920
S03354,P0084,2024-05-19,1,3608
S03355,P0044,2024-03-23,5,2208
S03356,P0019,2024-02-26,3,4011
S03357,P0027,2024-04-02,8,5017
S03358,P0013,2024-02-12,12,5829
S03359,P0026,2024-02-03,4,1372
S03360,P0007,2024-04-30,2,4472
S03361,P0002,2024-02-11,8,3571
S03362,P0082,2024-04-04,4,5368
S03363,P0040,2024-06-22,7,2845
S03364,P0100,2024-04-26,6,2077
S03365,P0017,2024-02-03,6,2092
S03366,P0057,2024-03-02,15,3988
S03367,P0006,2024-02-26,14,4069
S03368,P0064,2024-06-23,17,5966
S03369,P0045,2024-04-08,18,1294
S03370,P0038,2024-03-19,4,3896
S03371,P0021,2024-04-22,6,2913
S03372,P0030,2024-03-06,8,5538
S03373,P0032,2024-02-09,10,2913
S03374,P0064,2024-06-09,12,1857
S03375,P0013,2024-01-21,19,3952
S03376,P0078,2024-01-10,7,5125
S03377,P0031,2024-02-07,2,3628
S03378,P0089,2024-04-07,3,1037
S03379,P0013,2024-03-01,1,5665
S03380,P0099,2024-06-05,1,545
S03381,P0007,2024-04-07,8,566
S03382,P0029,2024-05-01,13,3165
S03383,P0023,2024-01-04,19,6377
S03384,P0072,2024-03-13,12,5656
S03385,P0045,2024-05-02,14,3436
S03386,P0027,2024-03-29,7,1055
S03387,P0066,2024-06-05,4,1655
S03388,P0038,2024-03-02,12,2906
S03389,P0069,2024-04-06,17,6040
S03390,P0040,2024-04-09,13,5904
S03391,P0015,2024-01-27,15,914
S03392,P0009,2024-02-27,15,5310
S03393,P0023,2024-01-06,13,4901
S03394,P0061,2024-05-01,5,1876
S03395,P0025,2024-06-12,15,2372
S03396,P0092,2024-06-15,8,6324
S03397,P0014,2024-03-26,5,4659
S03398,P0097,2024-06-06,5,1214
S03399,P0045,2024-01-10,17,5983
S03400,P0044,2024-04-22,13,5252
S03401,P0065,2024-05-14,13,278
S03402,P0033,2024-05-04,7,1845
S03403,P0004,2024-02-11,15,5971
S03404,P0028,2024-01-14,6,1716
S03405,P0057,2024-05-21,15,2429
S03406,P0042,2024-05-12,18,1868
S03407,P0083,2024-01-16,14,4047
S03408,P0074,2024-01-09,6,4965
S03409,P0088,2024-02-10,4,2425
S03410,P0100,2024-01-30,11,3260
S03411,P0041,2024-01-08,17,526
S03412,P0006,2024-03-09,16,4531
S03413,P0024,2024-03-15,19,3612
S03414,P0046,2024-01-26,18,1806
S03415,P0081,2024-06-19,9,6681
S03416,P0024,2024-04-21,3,2825
S03417,P0031,2024-01-12,5,2845
S03418,P0034,2024-05-09,13,601
S03419,P0024,2024-03-22,14,6831
S03420,P0028,2024-05-12,1,3061
S03421,P0077,2024-02-10,11,2327
S03422,P0037,2024-01-18,7,3990
S03423,P0076,2024-01-17,10,4293
S03424,P0037,2024-05-24,10,524
S03425,P0085,2024-01-09,4,5246
S03426,P0036,2024-04-29,2,3101
S03427,P0072,2024-02-01,11,1155
S03428,P0089,2024-03-24,6,914
S03429,P0023,2024-01-05,10,4754
S03430,P0034,2024-02-11,1,6450
S03431,P0067,2024-04-20,14,4650
S03432,P0091,2024-05-21,8,1244
S03433,P0025,2024-01-15,1,2404
S03434,P0036,2024-01-06,3,3468
S03435,P0011,2024-01-01,10,1755
S03436,P0058,2024-02-22,11,6282
S03437,P0067,2024-05-14,11,4643
S03438,P0079,2024-02-26,8,2333
S03439,P0057,2024-02-03,16,4187
S03440,P0051,2024-03-19,17,4197
S03441,P0021,2024-03-05,7,4610
S03442,P0024,2024-05-11,8,722
S03443,P0022,2024-04-12,4,3449
S03444,P0099,2024-05-11,7,5935
S03445,P0094,2024-01-04,2,199
S03446,P0008,2024-01-30,11,353
S03447,P0076,2024-02-25,9,3564
S03448,P0088,2024-06-26,14,5805
S03449,P0088,2024-05-25,15,6704
S03450,P0032,2024-04-23,6,4926
S03451,P0028,2024-02-22,16,6056
S03452,P0094,2024-01-23,2,1650
S03453,P0076,2024-05-11,19,3360
S03454,P0040,2024-02-03,15,6318
S03455,P0032,2024-03-27,16,1324
S03456,P0063,2024-04-21,17,1049
S03457,P0100,2024-05-18,5,3630
S03458,P0016,2024-01-19,13,2858
S03459,P0049,2024-02-04,5,6168
S03460,P0034,2024-05-27,19,5073
S03461,P0059,2024-04-16,12,420
S03462,P0048,2024-05-26,10,3613
S03463,P0036,2024-01-03,2,4610
S03464,P0083,2024-05-13,19,3332
S03465,P0093,2024-04-09,8,4981
S03466,P0011,2024-02-22,15,5758
S03467,P0076,2024-03-02,2,6266
S03468,P0001,2024-02-11,2,1806
S03469,P0045,2024-06-08,19,4878
S03470,P0100,2024-01-10,14,2583
S03471,P0065,2024-06-07,18,2309
S03472,P0043,2024-02-19,19,2113
S03473,P0048,2024-06-22,19,6171
S03474,P0089,2024-01-16,7,4229
S03475,P0093,2024-03-08,10,3129
S03476,P0095,2024-01-28,15,5114
S03477,P0099,2024-03-20,13,3837
S03478,P0032,2024-03-03,3,2443
S03479,P0038,2024-03-19,14,3717
S03480,P0031,2024-02-07,15,5409
S03481,P0013,2024-01-09,9,4909
S03482,P0041,2024-03-07,2,4592
S03483,P0030,2024-03-20,6,6867
S03484,P0006,2024-02-18,7,4827
S03485,P0015,2024-03-23,10,421
S03486,P0054,2024-06-03,8,4634
S03487,P0046,2024-02-15,9,6422
S03488,P0019,2024-06-22,6,2038
S03489,P0004,2024-06-01,10,2790
S03490,P0005,2024-01-17,2,6648
S03491,P0077,2024-02-13,8,6929
S03492,P0029,2024-05-17,15,5384
S03493,P0005,2024-01-09,4,3701
S03494,P0079,2024-05-10,17,4948
S03495,P0006,2024-06-03,12,1947
S03496,P0004,2024-04-01,6,473
S03497,P0001,2024-06-17,4,5227
S03498,P0098,2024-05-09,18,539
S03499,P0012,2024-01-31,1,3320
S03500,P0036,2024-06-07,17,1695
S03501,P0031,2024-06-21,1,4815
S03502,P0061,2024-05-23,5,5739
S03503,P0061,2024-02-07,19,3203
S03504,P0039,2024-04-19,16,2757
S03505,P0040,2024-02-05,9,2048
S03506,P0009,2024-01-03,4,4186
S03507,P0052,2024-06-14,13,5177
S03508,P0042,2024-04-03,12,4626
S03509,P0017,2024-03-12,4,4110
S03510,P0069,2024-01-07,1,4560
S03511,P0012,2024-02-09,10,1004
S03512,P0020,2024-01-26,17,5854
S03513,P0015,2024-04-24,15,2541
